id,idade,nomeJogador,nacionalidade,nomeClube
205070,27,PORTU,SPAIN,REAL SOCIEDAD
209297,26,FRED,BRAZIL,MANCHESTER UNITED
228702,22,F. DE JONG,NETHERLANDS,FC BARCELONA
231281,20,T. ALEXANDER-ARNOLD,ENGLAND,LIVERPOOL
180206,29,M. PJANIĆ,BOSNIA HERZEGOVINA,JUVENTUS
211117,23,D. ALLI,ENGLAND,TOTTENHAM HOTSPUR
210243,25,RICARDO PEREIRA,PORTUGAL,LEICESTER CITY
199914,28,ALLAN,BRAZIL,NAPOLI
193165,26,J. CORONA,MEXICO,FC PORTO
209989,26,T. PARTEY,GHANA,ATLÉTICO MADRID
189125,29,G. BONAVENTURA,ITALY,MILAN
188377,29,K. WALKER,ENGLAND,MANCHESTER CITY
191043,28,ALEX SANDRO,BRAZIL,JUVENTUS
210035,23,GRIMALDO,SPAIN,SL BENFICA
3647,34,12 M. BALLACK,GERMANY,BAYER 04 LEVERKUSEN
197965,29,PIZZI,PORTUGAL,SL BENFICA
162347,32,JOÃO MOUTINHO,PORTUGAL,WOLVERHAMPTON WANDERERS
192638,28,MARCOS ALONSO,SPAIN,CHELSEA
173210,31,19 C. MARCHISIO,ITALY,JUVENTUS
190871,27,NEYMAR JR,BRAZIL,PARIS SAINT-GERMAIN
210514,25,JOÃO CANCELO,PORTUGAL,MANCHESTER CITY
215914,28,N. KANTÉ,FRANCE,CHELSEA
199042,30,C. ARÁNGUIZ,CHILE,BAYER 04 LEVERKUSEN
188350,30,M. REUS,GERMANY,BORUSSIA DORTMUND
212886,24,W. CYPRIEN,FRANCE,OGC NICE
216352,26,M. BROZOVIĆ,CROATIA,INTER
188545,30,R. LEWANDOWSKI,POLAND,FC BAYERN MÜNCHEN
178562,31,E. BANEGA,ARGENTINA,SEVILLA FC
202126,25,H. KANE,ENGLAND,TOTTENHAM HOTSPUR
171579,32,RAÚL GARCÍA,SPAIN,ATHLETIC CLUB DE BILBAO
169195,31,RENATO AUGUSTO,BRAZIL,BEIJING SINOBO GUOAN FC
181458,30,I. PERIŠIĆ,CROATIA,FC BAYERN MÜNCHEN
138412,33,J. MILNER,ENGLAND,LIVERPOOL
183898,31,A. DI MARÍA,ARGENTINA,PARIS SAINT-GERMAIN
205632,24,L. OCAMPOS,ARGENTINA,SEVILLA FC
230767,21,RENATO SANCHES,PORTUGAL,LOSC LILLE
210008,24,A. RABIOT,FRANCE,JUVENTUS
199556,26,M. VERRATTI,ITALY,PARIS SAINT-GERMAIN
225193,23,MERINO,SPAIN,REAL SOCIEDAD
226226,23,G. LO CELSO,ARGENTINA,TOTTENHAM HOTSPUR
191740,29,ANDER HERRERA,SPAIN,PARIS SAINT-GERMAIN
187457,33,19 C. NOBOA,ECUADOR,
208141,25,GABRIEL,BRAZIL,SL BENFICA
230658,22,ARTHUR,BRAZIL,FC BARCELONA
146536,33,JESÚS NAVAS,SPAIN,SEVILLA FC
170890,32,B. MATUIDI,FRANCE,JUVENTUS
229788,28,RUBÉN ALCARAZ,SPAIN,REAL VALLADOLID CF
209499,25,FABINHO,BRAZIL,LIVERPOOL
171875,30,C. ERKIN,TURKEY,BEŞIKTAŞ JK
186942,28,I. GÜNDOĞAN,GERMANY,MANCHESTER CITY
164082,33,19 ADRIANO,BRAZIL,BEŞIKTAŞ JK
167305,31,17 J. VARGAS,PERU,REAL BETIS
210896,24,M. SANSON,FRANCE,OLYMPIQUE DE MARSEILLE
173474,31,Z. JUNUZOVIĆ,AUSTRIA,FC RED BULL SALZBURG
204923,25,M. SABITZER,AUSTRIA,RB LEIPZIG
183512,29,YURI BERCHICHE,SPAIN,ATHLETIC CLUB DE BILBAO
201455,26,G. KONDOGBIA,CENTRAL AFRICAN REPUBLIC,VALENCIA CF
186345,28,K. TRIPPIER,ENGLAND,ATLÉTICO MADRID
215998,29,I. FERNÁNDEZ,ARGENTINA,RIVER PLATE
220651,22,ANGELIÑO,SPAIN,RB LEIPZIG
171877,31,M. HAMŠÍK,SLOVAKIA,DALIAN YIFANG FC
13743,36,17 S. GERRARD,ENGLAND,LA GALAXY
212523,25,ANDERSON TALISCA,BRAZIL,GUANGZHOU EVERGRANDE TAOBAO FC
186832,30,K. ASAMOAH,GHANA,INTER
216189,27,CAPA,SPAIN,ATHLETIC CLUB DE BILBAO
197083,31,D. CALIGIURI,ITALY,FC SCHALKE 04
198164,29,JONATHAN VIERA,SPAIN,UD LAS PALMAS
231969,26,R. MALINOVSKYI,UKRAINE,ATALANTA
221363,22,D. VAN DE BEEK,NETHERLANDS,AJAX
156519,29,H. HERRERA,MEXICO,ATLÉTICO MADRID
189513,30,PAREJO,SPAIN,VALENCIA CF
224293,22,RÚBEN NEVES,PORTUGAL,WOLVERHAMPTON WANDERERS
202371,27,T. MEUNIER,BELGIUM,PARIS SAINT-GERMAIN
168651,31,I. RAKITIĆ,CROATIA,FC BARCELONA
121939,32,17 P. LAHM,GERMANY,FC BAYERN MÜNCHEN
239053,20,F. VALVERDE,URUGUAY,REAL MADRID
216393,22,Y. TIELEMANS,BELGIUM,LEICESTER CITY
183277,28,E. HAZARD,BELGIUM,REAL MADRID
231677,21,M. RASHFORD,ENGLAND,MANCHESTER UNITED
179813,32,E. CAVANI,URUGUAY,PARIS SAINT-GERMAIN
211110,25,P. DYBALA,ARGENTINA,JUVENTUS
193082,31,J. CUADRADO,COLOMBIA,JUVENTUS
227813,22,O. ZINCHENKO,UKRAINE,MANCHESTER CITY
201519,26,J. VERETOUT,FRANCE,ROMA
162240,31,M. DEMBÉLÉ,BELGIUM,GUANGZHOU R&F FC
203843,31,D. SUÁREZ,URUGUAY,GETAFE CF
190875,32,J. KUCKA,SLOVAKIA,PARMA
164169,32,19 FILIPE LUÍS,BRAZIL,ATLÉTICO MADRID
213565,23,T. LEMAR,FRANCE,ATLÉTICO MADRID
230938,22,F. KESSIÉ,IVORY COAST,MILAN
157960,32,19 MANUEL FERNANDES,PORTUGAL,LOKOMOTIV MOSCOW
203535,24,T. VILHENA,NETHERLANDS,
209889,25,R. GUERREIRO,PORTUGAL,BORUSSIA DORTMUND
231747,20,K. MBAPPÉ,FRANCE,PARIS SAINT-GERMAIN
204963,27,CARVAJAL,SPAIN,REAL MADRID
135455,33,16 MAICON,BRAZIL,ROMA
205069,26,JUAN BERNAT,SPAIN,PARIS SAINT-GERMAIN
183394,29,M. SISSOKO,FRANCE,TOTTENHAM HOTSPUR
240699,22,N. DE LA CRUZ,URUGUAY,RIVER PLATE
177635,30,17 B. TRÉMOULINAS,FRANCE,SEVILLA FC
139843,31,16 MICHEL BASTOS,BRAZIL,SÃO PAULO
235008,22,L. ROBERTONE,ARGENTINA,VÉLEZ SARSFIELD
148224,32,16 RAÚL MEIRELES,PORTUGAL,FENERBAHÇE SK
196432,33,E. PÉREZ,ARGENTINA,RIVER PLATE
230256,27,ADRYAN ZONTA,BRAZIL,SÃO PAULO
193352,26,R. RODRÍGUEZ,SWITZERLAND,PSV
182521,29,T. KROOS,GERMANY,REAL MADRID
187763,31,17 ELIAS,BRAZIL,SPORTING CP
189242,27,COUTINHO,BRAZIL,FC BAYERN MÜNCHEN
188427,33,S. LULIĆ,BOSNIA HERZEGOVINA,LAZIO
225663,23,A. GOLOVIN,RUSSIA,AS MONACO
178424,32,ANTUNES,PORTUGAL,GETAFE CF
189362,32,HULK,BRAZIL,SHANGHAI SIPG FC
223697,24,R. GOSENS,GERMANY,ATALANTA
188152,27,OSCAR,BRAZIL,SHANGHAI SIPG FC
235212,20,A. HAKIMI,MOROCCO,BORUSSIA DORTMUND
216475,31,MORALES,SPAIN,LEVANTE UD
228618,24,F. MENDY,FRANCE,REAL MADRID
153079,31,S. AGÜERO,ARGENTINA,MANCHESTER CITY
202562,26,J. ROUSSILLON,FRANCE,VFL WOLFSBURG
186561,28,A. RAMSEY,WALES,JUVENTUS
198784,25,A. OXLADE-CHAMBERLAIN,ENGLAND,LIVERPOOL
218667,24,BERNARDO SILVA,PORTUGAL,MANCHESTER CITY
178415,31,R. VORMER,NETHERLANDS,CLUB BRUGGE KV
200104,26,H. SON,KOREA REPUBLIC,TOTTENHAM HOTSPUR
230183,19,GAZZOLISCO,BRAZIL,INTERNACIONAL
207439,25,L. PAREDES,ARGENTINA,PARIS SAINT-GERMAIN
208461,28,M. DE ROON,NETHERLANDS,ATALANTA
199304,27,DANILO,BRAZIL,JUVENTUS
170368,27,E. LAMELA,ARGENTINA,TOTTENHAM HOTSPUR
173771,34,L. PISZCZEK,POLAND,BORUSSIA DORTMUND
184943,31,19 RAMIRES,BRAZIL,JIANGSU SUNING FC
190815,29,D. BLIND,NETHERLANDS,AJAX
207410,25,M. KOVAČIĆ,CROATIA,CHELSEA
189271,28,F. COQUELIN,FRANCE,VALENCIA CF
213874,27,THIAGO MENDES,BRAZIL,OLYMPIQUE LYONNAIS
171897,32,A. GUARDADO,MEXICO,REAL BETIS
214097,25,B. BOURIGEAUD,FRANCE,STADE RENNAIS FC
146954,33,18 GABI,SPAIN,ATLÉTICO MADRID
225375,22,K. LAIMER,AUSTRIA,RB LEIPZIG
216594,25,N. FEKIR,FRANCE,REAL BETIS
210665,27,M. HALSTENBERG,GERMANY,RB LEIPZIG
226271,23,FABIÁN,SPAIN,NAPOLI
216267,25,A. ROBERTSON,SCOTLAND,LIVERPOOL
212501,24,L. DENDONCKER,BELGIUM,WOLVERHAMPTON WANDERERS
193738,29,Y. BELHANDA,MOROCCO,GALATASARAY SK
53405,34,17 MAXWELL,BRAZIL,PARIS SAINT-GERMAIN
190674,28,B. ANDRÉ,FRANCE,LOSC LILLE
184941,30,A. SÁNCHEZ,CHILE,INTER
211748,25,K. DEMIRBAY,GERMANY,BAYER 04 LEVERKUSEN
190972,28,E. SALVIO,ARGENTINA,BOCA JUNIORS
184999,30,MAURÍCIO,BRAZIL,PAOK
223959,23,L. TORREIRA,URUGUAY,ARSENAL
234906,21,H. AOUAR,FRANCE,OLYMPIQUE LYONNAIS
202652,24,R. STERLING,ENGLAND,MANCHESTER CITY
215449,23,R. SKOV,DENMARK,TSG 1899 HOFFENHEIM
146562,34,SANTI CAZORLA,SPAIN,VILLARREAL CF
183498,34,M. PAROLO,ITALY,LAZIO
203376,27,V. VAN DIJK,NETHERLANDS,LIVERPOOL
226790,22,W. NDIDI,NIGERIA,LEICESTER CITY
173909,32,K. BOATENG,GHANA,BEŞIKTAŞ JK
205498,27,JORGINHO,ITALY,CHELSEA
184200,30,M. ARNAUTOVIĆ,AUSTRIA,SHANGHAI SIPG FC
171688,30,19 FÁBIO COENTRÃO,PORTUGAL,RIO AVE FC
228251,23,L. PELLEGRINI,ITALY,ROMA
193525,28,MÁRIO FERNANDES,RUSSIA,PFC CSKA MOSCOW
208808,27,Q. PROMES,NETHERLANDS,AJAX
212404,25,F. BERNARDESCHI,ITALY,JUVENTUS
237239,23,E. BARDHI,NORTH MACEDONIA,LEVANTE UD
169051,32,19 F. GUARÍN,COLOMBIA,SHANGHAI GREENLAND SHENHUA FC
12265,30,12 O. HARGREAVES,ENGLAND,MANCHESTER CITY
190460,27,C. ERIKSEN,DENMARK,INTER
230337,31,ANDESON TRIGO,BRAZIL,FLUMINENSE
190286,28,CANALES,SPAIN,REAL BETIS
208830,32,J. VARDY,ENGLAND,LEICESTER CITY
231478,21,L. MARTÍNEZ,ARGENTINA,INTER
10535,34,15 XAVI,SPAIN,FC BARCELONA
240679,21,T. KOOPMEINERS,NETHERLANDS,AZ ALKMAAR
198710,27,J. RODRÍGUEZ,COLOMBIA,REAL MADRID
193198,27,N. GUDELJ,SERBIA,SEVILLA FC
214997,24,A. CORREA,ARGENTINA,ATLÉTICO MADRID
214047,28,M. URIBE,COLOMBIA,FC PORTO
204838,28,R. JIMÉNEZ,MEXICO,WOLVERHAMPTON WANDERERS
188337,28,M. WAKASO,GHANA,DEPORTIVO ALAVÉS
177553,33,VIEIRINHA,PORTUGAL,PAOK
187072,30,L. STINDL,GERMANY,BORUSSIA MÖNCHENGLADBACH
208670,26,H. ZIYECH,MOROCCO,AJAX
200610,26,K. VOLLAND,GERMANY,BAYER 04 LEVERKUSEN
192318,27,M. GÖTZE,GERMANY,BORUSSIA DORTMUND
230251,19,MELVIN PARRELA,BRAZIL,CSA - AL
231866,23,RODRI,SPAIN,MANCHESTER CITY
211241,27,RUBÉN PEÑA,SPAIN,VILLARREAL CF
211256,26,N. TAGLIAFICO,ARGENTINA,AJAX
238359,21,WENDEL,BRAZIL,SPORTING CP
240754,23,Y. ATAL,ALGERIA,OGC NICE
189596,29,T. MÜLLER,GERMANY,FC BAYERN MÜNCHEN
173306,32,C. ANSALDI,ARGENTINA,TORINO
190717,29,M. ANTONIO,ENGLAND,WEST HAM UNITED
165153,31,K. BENZEMA,FRANCE,REAL MADRID
204472,27,B. SARR,FRANCE,OLYMPIQUE DE MARSEILLE
172962,28,V. MOSES,NIGERIA,INTER
205686,27,T. SAVANIER,FRANCE,MONTPELLIER HSC
199564,27,SERGI ROBERTO,SPAIN,FC BARCELONA
230481,27,RONALDO CABRAIS,BRAZIL,GRÊMIO
186190,28,P. VAN AANHOLT,NETHERLANDS,CRYSTAL PALACE
237238,22,S. MCTOMINAY,SCOTLAND,MANCHESTER UNITED
221000,28,B. NDIAYE,SENEGAL,TRABZONSPOR
181783,33,M. MANDŽUKIĆ,CROATIA,JUVENTUS
205569,24,J. WARD-PROWSE,ENGLAND,SOUTHAMPTON
237183,23,M. ROJAS,PARAGUAY,RACING CLUB
204539,29,L. ADVÍNCULA,PERU,RAYO VALLECANO
195479,27,J. TAVERNIER,ENGLAND,RANGERS FC
247030,25,P. ŠEVČÍK,CZECH REPUBLIC,SK SLAVIA PRAHA
179846,32,S. KHEDIRA,GERMANY,JUVENTUS
222492,23,L. SANÉ,GERMANY,MANCHESTER CITY
218868,29,A. SILVA,URUGUAY,OLIMPIA ASUNCIÓN
193474,29,I. GUEYE,SENEGAL,PARIS SAINT-GERMAIN
233927,21,LUCAS PAQUETÁ,BRAZIL,MILAN
202642,27,FERNANDO,BRAZIL,BEIJING SINOBO GUOAN FC
189681,28,RAFAEL,BRAZIL,OLYMPIQUE LYONNAIS
176266,32,LUCAS LEIVA,BRAZIL,LAZIO
222665,20,M. ØDEGAARD,NORWAY,REAL SOCIEDAD
196147,33,G. MORENO,COLOMBIA,SHANGHAI GREENLAND SHENHUA FC
207494,26,J. LINGARD,ENGLAND,MANCHESTER UNITED
201454,28,F. GHOULAM,ALGERIA,NAPOLI
200949,26,LUCAS MOURA,BRAZIL,TOTTENHAM HOTSPUR
189177,27,J. FLECK,SCOTLAND,SHEFFIELD UNITED
208450,23,ANDREAS PEREIRA,BRAZIL,MANCHESTER UNITED
210406,25,P. ZIELIŃSKI,POLAND,NAPOLI
186395,29,M. RITCHIE,SCOTLAND,NEWCASTLE UNITED
224232,22,N. BARELLA,ITALY,INTER
232411,21,C. NKUNKU,FRANCE,RB LEIPZIG
239231,20,CUCURELLA,SPAIN,GETAFE CF
241096,19,S. TONALI,ITALY,BRESCIA
54050,33,W. ROONEY,ENGLAND,DERBY COUNTY
190059,27,S. ZUBER,SWITZERLAND,TSG 1899 HOFFENHEIM
173208,32,D. CRISCITO,ITALY,GENOA
220883,23,R. BORRÉ,COLOMBIA,RIVER PLATE
202556,25,M. DEPAY,NETHERLANDS,OLYMPIQUE LYONNAIS
208364,26,CLINTON MATA,ANGOLA,CLUB BRUGGE KV
199416,29,IBAI GÓMEZ,SPAIN,ATHLETIC CLUB DE BILBAO
234457,23,O. ETEBO,NIGERIA,GETAFE CF
197781,27,ISCO,SPAIN,REAL MADRID
192598,29,AI KESEN,CHINA PR,GUANGZHOU EVERGRANDE TAOBAO FC
167943,33,Y. CABAYE,FRANCE,AS SAINT-ÉTIENNE
143121,34,J. SOSA,ARGENTINA,TRABZONSPOR
154950,35,Y. ZHIRKOV,RUSSIA,
193301,28,A. LACAZETTE,FRANCE,ARSENAL
205201,25,O. YOKUŞLU,TURKEY,RC CELTA
204970,26,F. THAUVIN,FRANCE,OLYMPIQUE DE MARSEILLE
231943,22,RICHARLISON,BRAZIL,EVERTON
205407,27,D. BASELLI,ITALY,TORINO
210950,31,P. DE BLASIS,ARGENTINA,SD EIBAR
184432,29,AZPILICUETA,SPAIN,CHELSEA
203486,26,T. HAZARD,BELGIUM,BORUSSIA DORTMUND
189251,29,S. RUDY,GERMANY,TSG 1899 HOFFENHEIM
135475,33,17 FELIPE MELO,BRAZIL,INTER
224031,26,A. MARUŠIĆ,MONTENEGRO,LAZIO
235569,22,T. NDOMBELE,FRANCE,TOTTENHAM HOTSPUR
158626,33,M. DEBUCHY,FRANCE,AS SAINT-ÉTIENNE
208618,28,LUCAS VÁZQUEZ,SPAIN,REAL MADRID
158942,33,LÉO MATOS,BRAZIL,PAOK
192575,28,E. BADU,GHANA,HELLAS VERONA
204105,27,K. LALA,FRANCE,RC STRASBOURG ALSACE
223874,24,V. RONGIER,FRANCE,OLYMPIQUE DE MARSEILLE
179944,32,DAVID LUIZ,BRAZIL,ARSENAL
184949,33,MARIANO,BRAZIL,GALATASARAY SK
230965,23,N. NÁNDEZ,URUGUAY,CAGLIARI
202166,25,J. DRAXLER,GERMANY,PARIS SAINT-GERMAIN
221832,24,L. OLAZA,URUGUAY,RC CELTA
190584,29,ILLARRAMENDI,SPAIN,REAL SOCIEDAD
209781,32,P. CAPELLE,FRANCE,ANGERS SCO
201400,26,RAFINHA,BRAZIL,RC CELTA
205600,25,S. UMTITI,FRANCE,FC BARCELONA
172233,32,P. HETEMAJ,FINLAND,BENEVENTO
208135,26,A. DOUCOURÉ,FRANCE,WATFORD
236792,24,T. SOUČEK,CZECH REPUBLIC,WEST HAM UNITED
220971,24,N. KEÏTA,GUINEA,LIVERPOOL
222509,22,DANI CEBALLOS,SPAIN,ARSENAL
211688,24,GAYÀ,SPAIN,VALENCIA CF
206511,25,M. ARNOLD,GERMANY,VFL WOLFSBURG
199823,26,CAMPAÑA,SPAIN,LEVANTE UD
211147,23,V. LAZARO,AUSTRIA,NEWCASTLE UNITED
190483,28,DOUGLAS COSTA,BRAZIL,JUVENTUS
176930,32,M. DÍAZ,CHILE,RACING CLUB
170370,29,J. DOS SANTOS,MEXICO,LA GALAXY
245301,31,L. BAEZO,URUGUAY,
210881,24,J. MCGINN,SCOTLAND,ASTON VILLA
245308,31,M. NÉREZ,URUGUAY,
198329,28,RODRIGO,SPAIN,VALENCIA CF
230360,19,EVERTICINHO,BRAZIL,GRÊMIO
245313,27,J. SILDERO,URUGUAY,
199434,30,D. TADIĆ,SERBIA,AJAX
163699,35,S. SESSÈGNON,BENIN,GENÇLERBIRLIĞI SK
187735,29,A. DZAGOEV,RUSSIA,PFC CSKA MOSCOW
224458,22,DIOGO JOTA,PORTUGAL,WOLVERHAMPTON WANDERERS
20289,35,19 Y. TOURÉ,IVORY COAST,OLYMPIACOS CFP
201119,29,ISMAILY,BRAZIL,SHAKHTAR DONETSK
195272,27,M. FARAONI,ITALY,HELLAS VERONA
191076,28,J. GUÐMUNDSSON,ICELAND,BURNLEY
205988,23,L. SHAW,ENGLAND,MANCHESTER UNITED
210538,29,L. ZUFFI,SWITZERLAND,FC BASEL 1893
205678,29,E. VIŠĆA,BOSNIA HERZEGOVINA,MEDIPOL BAŞAKŞEHIR FK
197853,26,S. AURIER,IVORY COAST,TOTTENHAM HOTSPUR
177600,32,BEÑAT,SPAIN,ATHLETIC CLUB DE BILBAO
234568,20,GEDSON FERNANDES,PORTUGAL,TOTTENHAM HOTSPUR
205995,25,J. WILLEMS,NETHERLANDS,NEWCASTLE UNITED
184484,29,G. SIGURÐSSON,ICELAND,EVERTON
206304,28,L. MILIVOJEVIĆ,SERBIA,CRYSTAL PALACE
193348,27,X. SHAQIRI,SWITZERLAND,LIVERPOOL
192789,28,MARIO GASPAR,SPAIN,VILLARREAL CF
212811,25,M. LEMINA,GABON,GALATASARAY SK
193361,28,R. SORIANO,ITALY,BOLOGNA
216036,29,R. DELGADO,ARGENTINA,CLUB ATLÉTICO COLÓN
222390,23,UNAI LÓPEZ,SPAIN,ATHLETIC CLUB DE BILBAO
198031,27,SÉRGIO OLIVEIRA,PORTUGAL,FC PORTO
206113,23,S. GNABRY,GERMANY,FC BAYERN MÜNCHEN
188567,30,P. AUBAMEYANG,GABON,ARSENAL
202934,26,O. ONAZI,NIGERIA,DENIZLISPOR
223198,25,A. ADNAN,IRAQ,VANCOUVER WHITECAPS FC
226456,23,PABLO FORNALS,SPAIN,WEST HAM UNITED
192883,30,H. MKHITARYAN,ARMENIA,ROMA
203886,28,A. TREBEL,FRANCE,RSC ANDERLECHT
219985,27,M. VECINO,URUGUAY,INTER
230347,19,WELINGTON DANO,BRAZIL,CRUZEIRO
208128,25,H. ÇALHANOĞLU,TURKEY,MILAN
210047,27,F. SCHÄR,SWITZERLAND,NEWCASTLE UNITED
198648,30,19 B. NATCHO,ISRAEL,OLYMPIACOS CFP
215193,25,L. MENOSSI,ARGENTINA,SAN LORENZO DE ALMAGRO
201953,29,J. SÁNCHEZ MIÑO,ARGENTINA,INDEPENDIENTE
5099,34,12 G. ZAMBROTTA,ITALY,MILAN
201982,29,J. SCHMID,FRANCE,SC FREIBURG
245324,31,S. LUNA,URUGUAY,
199767,26,M. VAN GINKEL,NETHERLANDS,CHELSEA
192679,29,ESCUDERO,SPAIN,SEVILLA FC
188803,31,TAISON,BRAZIL,SHAKHTAR DONETSK
215076,26,L. FARAVELLI,ARGENTINA,INDEPENDIENTE DEL VALLE
213629,25,E. PULGAR,CHILE,FIORENTINA
198141,28,BARTRA,SPAIN,REAL BETIS
219681,25,J. AMAVI,FRANCE,OLYMPIQUE DE MARSEILLE
211093,26,C. MCGREGOR,SCOTLAND,CELTIC
230020,26,P. LEES-MELOU,FRANCE,OGC NICE
184826,30,ADRIEN SILVA,PORTUGAL,AS MONACO
201042,26,D. SIDIBÉ,FRANCE,EVERTON
246,37,13 P. SCHOLES,ENGLAND,MANCHESTER UNITED
212194,23,J. BRANDT,GERMANY,BORUSSIA DORTMUND
212213,26,RICARDO ESGAIO,PORTUGAL,SC BRAGA
202884,26,L. SPINAZZOLA,ITALY,ROMA
231521,20,E. PALACIOS,ARGENTINA,BAYER 04 LEVERKUSEN
197242,29,G. KRYCHOWIAK,POLAND,LOKOMOTIV MOSCOW
205510,32,19 C. SÁNCHEZ,URUGUAY,MONTERREY
213991,24,J. LERMA,COLOMBIA,BOURNEMOUTH
224309,24,JOAN JORDÁN,SPAIN,SEVILLA FC
213884,24,R. CHRISTIE,SCOTLAND,CELTIC
233419,22,RAPHINHA,BRAZIL,STADE RENNAIS FC
239433,24,N. MAKSIMOVIĆ,SERBIA,GETAFE CF
189043,30,D. BROSINSKI,GERMANY,1. FSV MAINZ 05
225646,28,C. MAYADA,URUGUAY,ATLÉTICO DE SAN LUIS
200529,29,N. CHADLI,BELGIUM,RSC ANDERLECHT
216464,24,A. BROWNE,REPUBLIC OF IRELAND,PRESTON NORTH END
198657,26,J. SVENSSON,NORWAY,AZ ALKMAAR
188042,31,M. SUÁREZ,ARGENTINA,RIVER PLATE
167905,33,A. VALENCIA,ECUADOR,LDU QUITO
216451,27,J. SERI,IVORY COAST,GALATASARAY SK
183427,29,F. DELPH,ENGLAND,EVERTON
168542,33,DAVID SILVA,SPAIN,MANCHESTER CITY
178007,33,MIGUEL VELOSO,PORTUGAL,HELLAS VERONA
202282,27,S. ARMSTRONG,SCOTLAND,SOUTHAMPTON
230258,19,ROSBERTO DOURADO,BRAZIL,ATLÉTICO MINEIRO
183346,30,F. FREI,SWITZERLAND,FC BASEL 1893
152908,33,A. YOUNG,ENGLAND,INTER
199451,28,W. BEN YEDDER,FRANCE,AS MONACO
194958,28,A. MOOY,AUSTRALIA,BRIGHTON & HOVE ALBION
203483,26,D. KLAASSEN,NETHERLANDS,SV WERDER BREMEN
175895,30,V. ODJIDJA-OFOE,BELGIUM,KAA GENT
184252,31,L. PRATTO,ARGENTINA,RIVER PLATE
208787,25,A. THOMASSON,FRANCE,RC STRASBOURG ALSACE
195365,28,K. KAMPL,SLOVENIA,RB LEIPZIG
227928,25,NÉLSON SEMEDO,PORTUGAL,FC BARCELONA
200155,26,H. VANAKEN,BELGIUM,CLUB BRUGGE KV
210282,29,BRUNO PERES,BRAZIL,ROMA
183574,31,M. KRUSE,GERMANY,FENERBAHÇE SK
163631,34,L. BAINES,ENGLAND,EVERTON
187754,31,MARLOS,UKRAINE,SHAKHTAR DONETSK
213648,23,P. HØJBJERG,DENMARK,SOUTHAMPTON
183108,32,N. AMRABAT,MOROCCO,AL NASSR
254909,20,O. DORLEY,LIBERIA,SK SLAVIA PRAHA
204399,31,E. ZAHAVI,ISRAEL,GUANGZHOU R&F FC
224254,23,C. PAVÓN,ARGENTINA,LA GALAXY
189280,29,A. WESTWOOD,ENGLAND,BURNLEY
186992,30,J. DUEÑAS,MEXICO,TIGRES U.A.N.L.
227535,22,R. BENTANCUR,URUGUAY,JUVENTUS
