id,idade,nomeJogador,nacionalidade,nomeClube
188271,32,F. AYITÉ,TOGO,VALENCIENNES FC
171833,29,20 D. STURRIDGE,ENGLAND,TRABZONSPOR
206222,30,BIGAS,SPAIN,ELCHE CF
237131,25,J. RODRÍGUEZ,MEXICO,CLUB LEÓN
228638,24,B. STEVENSON,ENGLAND,FOREST GREEN ROVERS
179663,32,T. ROWE,ENGLAND,DONCASTER ROVERS
221552,29,S. NILSEN,NORWAY,SK BRANN
234293,33,A. TANAKA,JAPAN,HJK HELSINKI
228614,26,G. HOLTMANN,PHILIPPINES,VFL BOCHUM 1848
209061,28,S. HEDLUND,SWEDEN,BRØNDBY IF
200134,29,R. BENSON,REPUBLIC OF IRELAND,ST. PATRICK'S ATHLETIC
229150,24,P. HATZIDIAKOS,GREECE,AZ ALKMAAR
233483,28,T. TISSOUDALI,MOROCCO,KAA GENT
212244,26,C. LENZ,GERMANY,EINTRACHT FRANKFURT
220964,25,M. KONRADSEN,NORWAY,FK BODØ/GLIMT
176061,36,J. BORNSTEIN,UNITED STATES,CHICAGO FIRE FOOTBALL CLUB
176924,33,21 F. GONZÁLEZ,ARGENTINA,ESTUDIANTES DE LA PLATA
238236,22,O. BRYNHILDSEN,NORWAY,MOLDE FK
211239,25,C. JEAN,FRANCE,RACING CLUB DE LENS
246423,21,L. ORELLANO,ARGENTINA,VÉLEZ SARSFIELD
168629,33,21 I. KHALILI,PALESTINE,HAMMARBY IF
204043,30,E. DILAVER,AUSTRIA,DINAMO ZAGREB
257345,18,A. DEDIĆ,BOSNIA AND HERZEGOVINA,RZ PELLETS WOLFSBERGER AC
226060,27,R. ASSALÉ,CÔTE D'IVOIRE,SV WERDER BREMEN
230427,25,ELILDO PETRI,BRAZIL,PALMEIRAS
233173,29,H. SHIMODA,JAPAN,OITA TRINITA
235512,23,21 GELSON DALA,ANGOLA,RIO AVE FC
239701,21,R. SCHMID,AUSTRIA,SV WERDER BREMEN
237383,22,A. BASTONI,ITALY,INTER
212165,28,S. OHLSSON,SWEDEN,FC ST. PAULI
233034,26,J. ANDRADA,ARGENTINA,ARSENAL DE SARANDÍ
194059,29,M. CHRAPEK,POLAND,PIAST GLIWICE
250893,24,L. DUARTE,NETHERLANDS,FC GRONINGEN
199772,31,S. YILMAZ,TURKEY,DEMIR GRUP SIVASSPOR
240057,29,C. MANDOUKI,FRANCE,PARIS FC
216232,27,G. KILOTA,FRANCE,SERAING
231826,22,Y. KARAMOH,FRANCE,FATIH KARAGÜMRÜK S.K.
240282,25,A. MATĚJŮ,CZECH REPUBLIC,
229011,25,K. N'DORAM,FRANCE,FC METZ
207929,31,PEDRO HENRIQUE,BRAZIL,DEMIR GRUP SIVASSPOR
222153,26,20 C. BUONAIUTO,ITALY,PERUGIA
193900,30,J. HUNT,ENGLAND,SHEFFIELD WEDNESDAY
225970,20,19 A. GNOUKOURI,CÔTE D'IVOIRE,INTER
208018,26,21 T. LAM,FINLAND,PEC ZWOLLE
233145,30,20 K. MORIYA,JAPAN,JÚBILO IWATA
225769,23,G. DOBSON,ENGLAND,CHARLTON ATHLETIC
175092,38,M. FIGUEROA,HONDURAS,HOUSTON DYNAMO
181349,33,21 A. GERNDT,SWEDEN,FC LUGANO
148731,34,20 A. DANIELSEN,NORWAY,VIKING FK
196946,32,19 E. IZAGUIRRE,HONDURAS,CELTIC
201895,26,D. FAGUNDEZ,URUGUAY,AUSTIN FC
204863,28,IVÁN SÁNCHEZ,SPAIN,BIRMINGHAM CITY
222692,26,B. SCHMITZ,GERMANY,1. FC KÖLN
231212,26,E. ROLÓN,ARGENTINA,BOCA JUNIORS
177684,32,S. GRIPPO,SWITZERLAND,FC LAUSANNE-SPORT
179560,32,M. SULEJMANI,SERBIA,BSC YOUNG BOYS
248095,29,R. RADUNOVIĆ,MONTENEGRO,FCSB (STEAUA)
240060,21,M. AARONS,ENGLAND,NORWICH CITY
243533,25,21 M. HAMDY,EGYPT,
200130,27,21 R. MULUMBA,CONGO DR,LA BERRICHONNE DE CHÂTEAUROUX
51353,38,19 K. MILLER,SCOTLAND,DUNDEE FC
221620,27,M. HAIRSTON,UNITED STATES,COLUMBUS CREW
237600,24,B. SRARFI,TUNISIA,SV ZULTE WAREGEM
233315,24,S. CLARE,ENGLAND,CHARLTON ATHLETIC
169941,32,21 UKRA,PORTUGAL,SANTA CLARA
251700,31,21 S. MANDÍQUEZ,ECUADOR,
223067,28,21 N. YERI,ARGENTINA,CLUB ATLÉTICO ALDOSIVI
196940,30,C. BUTCHER,ENGLAND,DUNDEE UNITED
227513,25,C. ARRIETA,COLOMBIA,AMÉRICA DE CALI
153260,42,21 HILTON,BRAZIL,MONTPELLIER HÉRAULT SC
186614,31,S. DI CARMINE,ITALY,HELLAS VERONA
213471,26,D. BOJANIĆ,SWEDEN,HAMMARBY IF
187498,32,J. JANTSCHER,AUSTRIA,SK STURM GRAZ
236043,23,D. BATTY,ENGLAND,FLEETWOOD TOWN
215064,31,J. FURCH,ARGENTINA,CLUB ATLAS
149064,37,C. MOLINARO,ITALY,VENEZIA FC
252108,19,A. AIT EL HADJ,BELGIUM,RSC ANDERLECHT
186392,31,J. WARD,ENGLAND,CRYSTAL PALACE
223981,25,M. CLARK,ENGLAND,FLEETWOOD TOWN
258370,22,BRUNO FUCHS,BRAZIL,PFC CSKA MOSCOW
229980,24,C. MONTES,MEXICO,CF MONTERREY 
235088,26,LUIS PÉREZ,SPAIN,REAL VALLADOLID CF
239041,24,JUAN ALANO,BRAZIL,KASHIMA ANTLERS
163828,34,A. LE FONDRE,ENGLAND,SYDNEY FC
233544,27,K. MALINOV,BULGARIA,OUD-HEVERLEE LEUVEN
204830,26,VADILLO,SPAIN,RCD ESPANYOL DE BARCELONA
192658,31,S. JUNG,GERMANY,KARLSRUHER SC
133249,36,21 E. HALLFREÐSSON,ICELAND,
193958,30,L. BROWN,ENGLAND,PORTSMOUTH
145889,33,20 TITO,SPAIN,RAYO VALLECANO
219449,25,M. PEPIĆ,MONTENEGRO,FC WÜRZBURGER KICKERS
258769,22,MESEGUER,SPAIN,CD MIRANDÉS
183997,33,YU DABAO,CHINA PR,BEIJING GUOAN FC
254023,22,J. JULIO,ECUADOR,LDU QUITO
134820,36,S. BROWN,SCOTLAND,ABERDEEN
201025,30,G. BUSSMANN,FRANCE,FC ERZGEBIRGE AUE
246403,29,B. CAICEDO,ECUADOR,INDEPENDIENTE DEL VALLE
234578,30,L. REYES,MEXICO,CLUB ATLAS
236600,22,J. TANGANGA,ENGLAND,TOTTENHAM HOTSPUR
193206,29,O. LEE,ENGLAND,GILLINGHAM
246723,21,B. WIREDU,ENGLAND,COLCHESTER UNITED
232609,26,21 G. NOTSUDA,JAPAN,SANFRECCE HIROSHIMA
165908,36,OH BEOM SEOK,KOREA REPUBLIC,POHANG STEELERS
235619,22,M. EDWARDS,ENGLAND,VITÓRIA DE GUIMARÃES
244344,24,G. MASOURAS,GREECE,SPARTA ROTTERDAM
222870,24,G. COOPER,ENGLAND,PLYMOUTH ARGYLE
183819,30,R. FELTSCHER,VENEZUELA,MSV DUISBURG
234640,23,B. JATTA,GAMBIA,HAMBURGER SV
207863,32,FELIPE,BRAZIL,ATLÉTICO DE MADRID
245741,21,J. LINDSTRØM,DENMARK,EINTRACHT FRANKFURT
164467,33,20 J. WARD,NORTHERN IRELAND,SCUNTHORPE UNITED
116308,38,21 R. FANNI,FRANCE,CLUB DE FOOT MONTRÉAL
146058,35,19 MOMO,SPAIN,UNIÓN DEPORTIVA LAS PALMAS
259694,22,MINGUEZA,SPAIN,FC BARCELONA
241737,23,B. RISA,NORWAY,MOLDE FK
253932,29,J. DOS SANTOS,URUGUAY,GALLOS BLANCOS DE QUERÉTARO
18919,36,17 S. MALBRANQUE,FRANCE,STADE MALHERBE CAEN
209449,30,GERSO,GUINEA BISSAU,JEJU UNITED FC
236529,22,S. ALZATE,COLOMBIA,BRIGHTON & HOVE ALBION
230972,24,A. BA LOUA,CÔTE D'IVOIRE,LECH POZNAŃ
213317,29,KIM JIN SU,KOREA REPUBLIC,JEONBUK HYUNDAI MOTORS
228738,25,J. MURILLO,VENEZUELA,CD TONDELA
200900,27,S. MURRAY,REPUBLIC OF IRELAND,DUNDALK FC
231356,24,M. MILLAR,AUSTRALIA,ST. MIRREN
216447,28,ÁLVARO GARCÍA,SPAIN,RAYO VALLECANO
230888,22,A. O'NEILL,AUSTRALIA,MELBOURNE CITY FC
198288,34,S. BEITASHOUR,IRAN,COLORADO RAPIDS
244271,24,I. ŠUNJIĆ,CROATIA,BIRMINGHAM CITY
171900,31,19 F. SCHÖNHEIM,GERMANY,1. FC UNION BERLIN
233959,25,S. VILLA,COLOMBIA,BOCA JUNIORS
255069,19,NICO GONZÁLEZ,SPAIN,FC BARCELONA
210171,27,F. MALBAŠIĆ,SERBIA,CÁDIZ CF
183382,31,21 G. MANDJECK,CAMEROON,WAASLAND-BEVEREN
245341,19,C. BASSETT,UNITED STATES,COLORADO RAPIDS
246179,21,D. VAN KAAM,NETHERLANDS,FC GRONINGEN
223637,26,A. POLO,PERU,PORTLAND TIMBERS
218981,28,H. PALACIOS,COLOMBIA,ELCHE CF
256632,19,LUIS HENRIQUE,BRAZIL,OLYMPIQUE DE MARSEILLE
235770,22,H. PICKERING,ENGLAND,BLACKBURN ROVERS
162891,36,D. JONES,ENGLAND,WREXHAM AFC
227978,23,M. MEHLEM,GERMANY,SV DARMSTADT 98
176635,32,M. ÖZIL,GERMANY,FENERBAHÇE SK
197240,30,N. BESARA,SWEDEN,ÖREBRO SK
246326,20,N. CHILVERS,ENGLAND,COLCHESTER UNITED
208700,30,D. BLUM,GERMANY,VFL BOCHUM 1848
219912,30,L. MANYAMA,SOUTH AFRICA,KAIZER CHIEFS
234740,24,M. EL HANKOURI,MOROCCO,FC GRONINGEN
179784,31,20 B. HÖWEDES,GERMANY,FC LOKOMOTIV MOSCOW
212747,26,T. MARTÍNEZ,ARGENTINA,DEFENSA Y JUSTICIA
203558,29,R. PIETRZAK,POLAND,LECHIA GDAŃSK
188168,33,G. FRIEND,ENGLAND,BIRMINGHAM CITY
171364,34,E. CASTILLO,UNITED STATES,FC CINCINNATI
199566,30,M. NELOM,SURINAME,WILLEM II
210947,28,21 N. KARELIS,GREECE,ADO DEN HAAG
246594,19,H. MASSENGO,FRANCE,BRISTOL CITY
198538,29,B. PAULSEN,DENMARK,HAMMARBY IF
185119,29,20 A. DYER,MONTSERRAT,IF ELFSBORG
257243,24,E. PERETZ,ISRAEL,RZ PELLETS WOLFSBERGER AC
244110,27,JESÚS JIMÉNEZ,SPAIN,GÓRNIK ZABRZE
188935,28,18 O. ASSAIDI,MOROCCO,FC TWENTE
183356,31,19 T. AYASSE,FRANCE,STADE BRESTOIS 29
188931,34,20 ALEX BERGANTIÑOS,SPAIN,DEPORTIVO DE LA CORUÑA
244318,25,L. LAPOUSSIN,MADAGASCAR,ROYALE UNION SAINT-GILLOISE
229285,24,D. GNAASE,GERMANY,1. FC SAARBRÜCKEN
222724,24,B. MANUEL,BELGIUM,ROYAL ANTWERP FC
236037,25,P. CLEMENT,NETHERLANDS,PEC ZWOLLE
214226,27,R. LOAIZA,COLOMBIA,DEFENSA Y JUSTICIA
226747,29,B. PERLAZA,COLOMBIA,ATLÉTICO NACIONAL
162951,36,20 M. ANGELERI,ARGENTINA,ARGENTINOS JUNIORS
225731,29,A. DIOP,SENEGAL,KRISTIANSUND BK
179778,33,19 B. EVANS,UNITED STATES,SPORTING KANSAS CITY
238317,25,CHARLES,BRAZIL,FC MIDTJYLLAND
24717,35,16 L. JACOBSEN,DENMARK,EN AVANT DE GUINGAMP
199151,27,21 J. ITURBE,PARAGUAY,CLUB UNIVERSIDAD NACIONAL
242249,21,F. VERA,ARGENTINA,ARGENTINOS JUNIORS
204324,26,M. KENNEDY,NORTHERN IRELAND,ABERDEEN
236650,23,J. BROWN,ENGLAND,STOKE CITY
210438,28,F. BOULAYA,ALGERIA,FC METZ
261082,19,C. MEDINA,ARGENTINA,BOCA JUNIORS
223495,27,I. ROSSI,ARGENTINA,CLUBE SPORT MARÍTIMO
237248,22,G. BERTERAME,ARGENTINA,CLUB ATLÉTICO DE SAN LUIS
243016,22,ALBERTO SORO,SPAIN,GRANADA CF
211785,26,B. GARUCCIO,AUSTRALIA,WESTERN UNITED FC
243664,25,F. RIEDER,AUSTRIA,SK AUSTRIA KLAGENFURT
176790,32,21 S. AIGNER,GERMANY,SV WEHEN WIESBADEN
235029,23,F. CHALOV,RUSSIA,PFC CSKA MOSCOW
199728,25,18 AURTENETXE,SPAIN,DUNDEE FC
201315,30,PABLO,BRAZIL,FC LOKOMOTIV MOSCOW
179698,36,L. GRIMI,ARGENTINA,CLUB ATLÉTICO HURACÁN
245037,20,ERIC GARCÍA,SPAIN,FC BARCELONA
219525,29,E. CERUTTI,ARGENTINA,SAN LORENZO DE ALMAGRO
239119,28,L. LEAHY,ENGLAND,SHREWSBURY TOWN
202905,28,C. NYMAN,SWEDEN,IFK NORRKÖPING
253073,24,J. OKUMU,KENYA,KAA GENT
172013,35,DE LA BELLA,SPAIN,FC CARTAGENA
224891,26,RAFAEL RAMOS,PORTUGAL,SANTA CLARA
245261,27,BRUNO LAMAS,BRAZIL,DAEGU FC
238519,24,H. AL SHAMRANI,SAUDI ARABIA,AL ITTIHAD
215338,28,K. RENDÓN,COLOMBIA,DEPORTIVO PASTO
225455,23,V. DÁVILA,CHILE,CLUB LEÓN
207523,27,19 S. MEDOJEVIĆ,SERBIA,SV DARMSTADT 98
196912,28,15 J. CHÁVEZ,BOLIVIA,
232156,24,M. HONSAK,AUSTRIA,SV DARMSTADT 98
260593,21,G. ABREGO,ARGENTINA,GODOY CRUZ
187113,31,L. GERSON,LUXEMBOURG,SK BRANN
240331,24,PANUTCHE CAMARÁ,GUINEA BISSAU,PLYMOUTH ARGYLE
224470,26,HE CHAO,CHINA PR,GUANGZHOU FC
228082,23,D. BURNIĆ,GERMANY,1. FC HEIDENHEIM 1846
239504,26,J. GORDON,ENGLAND,BARROW
216460,26,J. GIMÉNEZ,URUGUAY,ATLÉTICO DE MADRID
201285,31,C. GYTKJÆR,DENMARK,AC MONZA
255268,21,JAVI MARTÍNEZ,SPAIN,CA OSASUNA
247888,18,S. ESPOSITO,ITALY,FC BASEL 1893
233411,22,C. ADJAPONG,ITALY,U.S. SASSUOLO CALCIO
242374,22,M. BARROW,GAMBIA,BOLOGNA
190034,29,T. KOLODZIEJCZAK,FRANCE,AS SAINT-ÉTIENNE
221740,26,E. CRIVELLI,FRANCE,ANTALYASPOR
215758,25,J. MCCARTHY,ENGLAND,WYCOMBE WANDERERS
233442,22,J. OSEI-TUTU,ENGLAND,NOTTINGHAM FOREST
201891,31,D. TADIĆ,AUSTRIA,TSV EGGER GLAS HARTBERG
207454,31,P. RODRÍGUEZ,ARGENTINA,CLUB DEPORTIVO JORGE WILSTERMANN
243253,22,K. AGUDELO,COLOMBIA,SPEZIA
190139,30,ADAÍLTON,BRAZIL,FC TOKYO
158293,40,ZHENG ZHI,CHINA PR,GUANGZHOU FC
237766,25,21 S. KANEKO,JAPAN,SHIMIZU S-PULSE
219581,27,S. GIGOT,FRANCE,SPARTAK MOSKVA
224225,23,A. PHILLIPS,ENGLAND,MORECAMBE
198145,29,S. ARAUJO,ARGENTINA,AEK ATHENS
226637,25,RUBÉN DUARTE,SPAIN,DEPORTIVO ALAVÉS
252974,23,R. PISCOPO,AUSTRALIA,WELLINGTON PHOENIX
224483,26,M. GREVE,DENMARK,BRØNDBY IF
190457,29,K. TOKSTAD,NORWAY,STRØMSGODSET IF
176075,34,19 M. BURCH,UNITED STATES,MINNESOTA UNITED FC
258090,22,E. MEZA,ARGENTINA,CLUB ATLÉTICO COLÓN
184515,28,19 N. BLACKMAN,ENGLAND,REAL SPORTING DE GIJÓN
212321,26,J. MEFFERT,GERMANY,HAMBURGER SV
237936,23,A. DØNNUM,NORWAY,STANDARD DE LIÈGE
179546,32,M. MARIN,GERMANY,FERENCVÁROSI TC
212192,26,J. GREEN,UNITED STATES,SPVGG GREUTHER FÜRTH
225667,24,C. CHAPLIN,ENGLAND,IPSWICH TOWN
187688,28,19 GANSO,BRAZIL,AMIENS SC
231885,33,K. OTA,JAPAN,PERTH GLORY
247045,29,J. KAYAMBA,CONGO DR,FC VIKTORIA PLZEŇ
245715,21,J. SHACKLETON,ENGLAND,LEEDS UNITED
240875,23,M. VILLASANTI,PARAGUAY,CLUB CERRO PORTEÑO
207653,31,M. BOLAÑOS,ECUADOR,CHONGQING LIANGJIANG ATHLETIC
221797,26,E. THOMMY,GERMANY,VFB STUTTGART
189682,31,B. MEE,ENGLAND,BURNLEY
182837,29,21 K. LUALUA,CONGO DR,LUTON TOWN
255736,23,D. PETROVIČ,SLOVENIA,SK RAPID WIEN
258040,22,G. PAPANIKOLAOU,GREECE,RAKÓW CZĘSTOCHOWA
221144,25,20 ALAIN OYARZUN,SPAIN,CD NUMANCIA
229624,30,SERGI GUARDIOLA,SPAIN,RAYO VALLECANO
230263,29,ADEILSON GESSER,BRAZIL,BAHIA
221556,27,O. MFULU,CONGO DR,UNIÓN DEPORTIVA LAS PALMAS
221860,26,C. GRUEZO,ECUADOR,FC AUGSBURG
213948,26,D. HOLMES,UNITED STATES,HUDDERSFIELD TOWN
243656,25,N. RADONJIĆ,SERBIA,SL BENFICA
246847,23,M. SYKES,NORTHERN IRELAND,OXFORD UNITED
167669,36,F. HIGUAÍN,ARGENTINA,INTER MIAMI CF
245367,18,X. SIMONS,NETHERLANDS,PARIS SAINT-GERMAIN
237749,22,D. SUGA,JAPAN,HOKKAIDO CONSADOLE SAPPORO
240257,26,C. TRAORÉ,MALI,DIJON FCO
234399,23,J. EGGESTEIN,GERMANY,ROYAL ANTWERP FC
235077,25,21 B. RIASCOS,COLOMBIA,CD NACIONAL
241489,22,NOLASKOAIN,SPAIN,ATHLETIC CLUB DE BILBAO
236668,24,G. ROJAS,ARGENTINA,SAN LORENZO DE ALMAGRO
200440,29,B. BODIN,WALES,OXFORD UNITED
169912,31,21 B. MOORE,ENGLAND,PLYMOUTH ARGYLE
261015,20,T. PALACIOS,ARGENTINA,PLATENSE
162221,35,F. HAROUN,BELGIUM,ROYAL ANTWERP FC
205072,28,D. PEDERSEN,DENMARK,SK BRANN
243238,34,JÚNIOR MORAES,UKRAINE,SHAKHTAR DONETSK
262815,28,G. KOTSIRAS,GREECE,PANATHINAIKOS FC
222930,27,T. SERBEST,TURKEY,KASIMPAŞA SK
199982,29,J. VAN DAMME,BELGIUM,KV MECHELEN
223139,26,A. ZEDADKA,FRANCE,CLERMONT FOOT 63
221855,28,LIU BINBIN,CHINA PR,SHANDONG TAISHAN
243044,21,N. OFOBORH,NIGERIA,RANGERS FC
179800,31,21 A. PAGANONI,MEXICO,PUEBLA FC
196144,33,21 J. MARTÍNEZ,COLOMBIA,PORTIMONENSE SC
253306,20,M. UGARTE,URUGUAY,SPORTING CP
222123,28,A. LONG,UNITED STATES,NEW YORK RED BULLS
230654,23,21 JÚNIOR TAVARES,BRAZIL,PORTIMONENSE SC
189224,34,JÚNIOR NEGÃO,BRAZIL,CHANGCHUN YATAI FC
152914,38,18 D. MONTENEGRO,ARGENTINA,CLUB ATLÉTICO HURACÁN
239901,23,S. KALAJDŽIĆ,AUSTRIA,VFB STUTTGART
215262,33,F. MÁRQUEZ,ARGENTINA,UNIÓN DE SANTA FE
199658,25,19 F. CUVELIER,BELGIUM,MORECAMBE
207559,26,S. TIBBLING,SWEDEN,RANDERS FC
112244,36,19 J. PLAŠIL,CZECH REPUBLIC,FC GIRONDINS DE BORDEAUX
251501,24,H. SAGHIRI,GERMANY,SV WALDHOF MANNHEIM 07
236024,27,21 F. N'GOMA,FRANCE,STADE BRESTOIS 29
223790,26,S. BECKER,SURINAME,1. FC UNION BERLIN
202413,30,HERNÁN,SPAIN,NORTHEAST UNITED FC
200875,34,E. GIGLIOTTI,ARGENTINA,CLUB LEÓN
169281,31,19 S. GAKPÉ,TOGO,KSV CERCLE BRUGGE
204550,29,20 V. IBARBO,COLOMBIA,SAGAN TOSU
219553,29,C. AQUINO,ARGENTINA,CLUB CERRO PORTEÑO
185200,31,19 VASCO FERNANDES,PORTUGAL,VITÓRIA DE SETÚBAL
197117,29,21 I. FETFATZIDIS,GREECE,
190854,34,P. PEKARÍK,SLOVAKIA,HERTHA BSC
231835,26,T. HENRY,FRANCE,VENEZIA FC
253077,30,D. SIGÉR,HUNGARY,FERENCVÁROSI TC
164376,34,G. PELLÈ,ITALY,PARMA
211302,31,G. LAPADULA,PERU,BENEVENTO
223113,26,K. PIĄTEK,POLAND,HERTHA BSC
198849,30,T. PETSOS,GREECE,WSG TIROL
213271,28,A. COLY,SENEGAL,KRISTIANSUND BK
203304,28,B. ASSOMBALONGA,CONGO DR,ADANA DEMIRSPOR
225441,24,K. PALMER,JAMAICA,BRISTOL CITY
253265,27,B. OLIVERA,URUGUAY,GALLOS BLANCOS DE QUERÉTARO
215195,23,S. SVENDSEN,NORWAY,ODDS BK
54033,34,T. HUDDLESTONE,ENGLAND,HULL CITY
242530,21,N. OKAFOR,SWITZERLAND,FC RED BULL SALZBURG
213490,24,I. BROWN,ENGLAND,PRESTON NORTH END
190604,24,16 R. STRASSER,SIERRA LEONE,LIVORNO
213717,29,21 P. FORSELL,FINLAND,PGE FKS STAL MIELEC
253136,21,G. MICHAILIDIS,GREECE,PAOK
239341,22,21 L. HEMMERICH,GERMANY,FC WÜRZBURGER KICKERS
209701,28,J. PELUPESSY,NETHERLANDS,GZT GIRESUNSPOR
235658,22,V. NELSSON,DENMARK,GALATASARAY SK
227947,23,R. HENDRY,SCOTLAND,FOREST GREEN ROVERS
255526,23,T. KANEKO,JAPAN,HOKKAIDO CONSADOLE SAPPORO
183452,29,18 KAYKE,BRAZIL,YOKOHAMA F. MARINOS
233897,29,M. FALL,SENEGAL,ROYAL CHARLEROI S.C.
227675,30,M. JOHNSON,ENGLAND,SHEFFIELD WEDNESDAY
201522,30,S. ZELLNER,GERMANY,1. FC SAARBRÜCKEN
181795,34,F. KUDRYASHOV,RUSSIA,ANTALYASPOR
243788,21,A. MUCOLLI,ALBANIA,VEJLE BOLDKLUB
231753,23,J. LIVOLANT,FRANCE,EN AVANT DE GUINGAMP
169112,32,20 L. MARTIN,ENGLAND,EXETER CITY
203783,29,T. SMITH,ENGLAND,STOKE CITY
234203,23,C. EITING,NETHERLANDS,KRC GENK
223229,23,C. MANEA,ROMANIA,CFR CLUJ
208592,26,M. DELGADO,UNITED STATES,TORONTO FC
220633,25,D. GRAY,ENGLAND,EVERTON
196318,29,S. GÜRLER,TURKEY,İTTIFAK HOLDING KONYASPOR
240351,24,S. MOUTOUSSAMY,CONGO DR,FC NANTES
239755,26,S. LOBJANIDZE,GEORGIA,ATAKAŞ HATAYSPOR
242270,23,21 N. ŠPALEK,SLOVAKIA,BRESCIA
246341,27,T. SHICHI,JAPAN,AVISPA FUKUOKA
238580,23,21 I. VOCA,KOSOVO,MKE ANKARAGÜCÜ
179665,33,A. PILKINGTON,REPUBLIC OF IRELAND,FLEETWOOD TOWN
206209,24,16 Z. LAM,GERMANY,SPVGG GREUTHER FÜRTH
229321,31,AMILTON,BRAZIL,ANTALYASPOR
241923,25,VAGNER,CAPE VERDE ISLANDS,FC SION
241412,26,A. PRECIADO,ECUADOR,SANTOS LAGUNA
235125,23,J. ESQUIVEL,MEXICO,FÚTBOL CLUB JUÁREZ
211966,25,M. ROMEO,ANTIGUA AND BARBUDA,PORTSMOUTH
234258,23,S. SEDDON,ENGLAND,OXFORD UNITED
240964,25,N. LINARES,ARGENTINA,CLUB ATLÉTICO BANFIELD
232526,23,E. COBBAUT,BELGIUM,PARMA
193092,29,M. ROJAS,NEW ZEALAND,MELBOURNE VICTORY
178589,32,S. JAMIESON,AUSTRALIA,MELBOURNE CITY FC
210698,26,M. STEINMANN,GERMANY,BRISBANE ROAR
161793,30,19 AGIRRETXE,SPAIN,REAL SOCIEDAD
232669,22,S. SINGH,NEW ZEALAND,SSV JAHN REGENSBURG
176240,31,18 M. WYNNE,UNITED STATES,SAN JOSE EARTHQUAKES
201818,28,A. MUSA,NIGERIA,FATIH KARAGÜMRÜK S.K.
207645,28,M. BARROW,GAMBIA,JEONBUK HYUNDAI MOTORS
244563,22,C. MACPHERSON,SCOTLAND,ST. JOHNSTONE FC
246057,24,SEBASTIÁN MÉNDEZ,ECUADOR,ORLANDO CITY SOCCER CLUB
188313,31,DIOGO VIANA,PORTUGAL,CAMPIONII FC ARGES
215421,29,21 DEYVERSON,BRAZIL,DEPORTIVO ALAVÉS
184089,32,M. CARCELA-GONZÁLEZ,MOROCCO,STANDARD DE LIÈGE
169100,31,20 I. ANYA,SCOTLAND,DERBY COUNTY
219740,26,21 KAHRABA,EGYPT,
184913,33,D. HUBERT,BELGIUM,SV ZULTE WAREGEM
243608,21,R. GILES,ENGLAND,CARDIFF CITY
231638,24,A. PEÑARANDA,VENEZUELA,UNIÓN DEPORTIVA LAS PALMAS
234660,25,JAÍLSON,BRAZIL,DALIAN PROFESSIONAL FOOTBALL CLUB
225783,23,S. MAVIDIDI,ENGLAND,MONTPELLIER HÉRAULT SC
203613,28,18 GILBERTO,BRAZIL,YENI MALATYASPOR
208455,29,CHOI SUNG GEUN,KOREA REPUBLIC,SUWON SAMSUNG BLUEWINGS
193631,32,C. GROSS,GERMANY,SV WERDER BREMEN
230502,37,DÊNILDO STEIN,BRAZIL,CEARÁ SPORTING CLUB
190939,36,S. CHHETRI,INDIA,BENGALURU FC
206558,27,J. ROBERTS,ENGLAND,MOTHERWELL
228838,26,E. REMEDI,ARGENTINA,SAN JOSE EARTHQUAKES
258626,24,D. SINANI,LUXEMBOURG,HUDDERSFIELD TOWN
194018,30,J. COLLINS,REPUBLIC OF IRELAND,CARDIFF CITY
181343,33,P. BENGTSSON,SWEDEN,F.C. KØBENHAVN
214238,27,P. PARRA,CHILE,PUEBLA FC
194726,30,J. AHLMANN,DENMARK,AALBORG BK
254470,20,L. THOMAS,ENGLAND,LEICESTER CITY
253256,22,N. ACEVEDO,URUGUAY,NEW YORK CITY FC
205735,30,M. PUCCIARELLI,ITALY,MELBOURNE CITY FC
230313,33,TONY ABRANJES,BRAZIL,INTERNACIONAL
230462,25,THIO ROLIM,BRAZIL,CUIABÁ
235987,24,I. GÓMEZ,ARGENTINA,PLATENSE
212483,27,J. OBIANG,GABON,RODEZ AVEYRON FOOTBALL
251076,22,A. ȘUT,ROMANIA,FCSB (STEAUA)
251236,22,A. CORDEA,ROMANIA,FCSB (STEAUA)
235026,23,O. RICHARDS,ENGLAND,FC BAYERN MÜNCHEN
199282,31,A. ABRASHI,ALBANIA,GRASSHOPPER CLUB ZÜRICH
193632,29,21 A. NOVIKOVAS,LITHUANIA,BB ERZURUMSPOR
104442,36,21 C. BURKE,SCOTLAND,KILMARNOCK
166114,34,C. KAZIM-RICHARDS,TURKEY,DERBY COUNTY
216836,29,ÁLVARO PEÑA,SPAIN,SD AMOREBIETA
214434,28,M. CUERO,COLOMBIA,CLUB ATLÉTICO BANFIELD
212602,27,DIEGO LLORENTE,SPAIN,LEEDS UNITED
158625,37,DANTE,BRAZIL,OGC NICE
202515,28,JESÉ,SPAIN,UNIÓN DEPORTIVA LAS PALMAS
262498,24,ÁLEX PETXA,SPAIN,ATHLETIC CLUB DE BILBAO
229640,24,M. PEDERSEN,DENMARK,FC AUGSBURG
193276,32,21 P. KLINGMANN,GERMANY,SV SANDHAUSEN
222461,26,ROCHINHA,PORTUGAL,VITÓRIA DE GUIMARÃES
51730,37,18 M. MACCARONE,ITALY,BRISBANE ROAR
